TimeStamp,2016,2017,2018,2019,2020,2021
30/10/2002 03:00,5.74,8.33,6.25,7.01,3.79,7.79
30/10/2002 04:00,6.09,8.87,7.9,6.52,4.43,6.18
30/10/2002 05:00,6.61,8.43,9.73,6.82,4.84,6.07
30/10/2002 06:00,7.11,9.01,6.62,7.59,4.38,5.22
30/10/2002 07:00,12.64,9.36,7.1,7.87,3.49,5.57
30/10/2002 08:00,10.63,9.49,8.1,6.39,3.2,3.68
30/10/2002 09:00,8.84,9.89,10.26,6.67,3.06,3.32
30/10/2002 10:00,10.12,11.85,9.84,4.5,3.82,4.57
30/10/2002 11:00,13.46,11.86,7.74,4.48,4.8,5.01
30/10/2002 12:00,13.35,11.68,5.4,3.97,5.88,4.73
30/10/2002 13:00,13.43,12.59,4.65,3.48,6.49,5.21
30/10/2002 14:00,12.8,13.11,8.09,2.9,6.8,5.09
30/10/2002 15:00,11.29,12.82,9.03,1.98,6.83,4.3
30/10/2002 16:00,10.22,13.41,8.45,1.46,6.98,4.64
30/10/2002 17:00,9.12,12.67,7.93,1.37,6.9,5.66
30/10/2002 18:00,9.06,10.58,7.32,2.08,5.94,6.47
30/10/2002 19:00,9.84,9.24,6.31,3.61,5.35,6.01
30/10/2002 20:00,6.97,9.1,6.06,3.57,4.79,5.75
30/10/2002 21:00,8.36,7.98,6.48,5.97,4.63,4.21
30/10/2002 22:00,7.88,7.01,6.16,6.78,4.56,2.88
30/10/2002 23:00,4.51,5.66,5.03,7.16,4.52,3.07
31/10/2002 00:00,3.09,5.24,4.47,7.56,4.06,2.39
31/10/2002 01:00,2.26,4,3.16,8.26,3.79,2.53
31/10/2002 02:00,1.9,2.57,2.28,7.4,3.69,2.85
31/10/2002 03:00,1.28,2.21,1.88,6.44,3.14,2.26
31/10/2002 04:00,2.31,1.49,3.28,6.29,2.26,3.39
31/10/2002 05:00,3.12,1.57,2.49,6.33,1.46,4.91
31/10/2002 06:00,4.35,1.79,5.76,5.8,1.06,5.28
31/10/2002 07:00,5.18,3.95,3.3,5.58,2.14,4.88
31/10/2002 08:00,4.46,3.16,0.5,5.26,2.92,2.82
31/10/2002 09:00,4.37,3.49,1.97,4.82,3.47,3.05
31/10/2002 10:00,4.21,3.96,2.52,3.88,2.29,4.42
31/10/2002 11:00,4.06,5.11,3.73,2.99,0.62,4.75
31/10/2002 12:00,4.47,5.77,4.98,2.84,2.17,4.77
31/10/2002 13:00,5.6,7.05,5.28,3.03,3.87,5.27
31/10/2002 14:00,7.61,7.69,6.28,5.1,4.99,5.85
31/10/2002 15:00,8.82,8.33,6.02,6.19,6.51,4.98
31/10/2002 16:00,8.81,6.89,4.2,6.62,6.71,4.9
31/10/2002 17:00,9.22,6.39,2.45,5.82,5.87,3.81
31/10/2002 18:00,9.1,6.83,1.14,3.74,4.35,3.82
31/10/2002 19:00,10.79,7.03,1.96,1.97,3.78,4.3
31/10/2002 20:00,10.02,6.31,2.79,1.7,3.18,2.4
31/10/2002 21:00,7.75,6.12,4.05,0.77,1.68,0.97
31/10/2002 22:00,9.85,6.11,6.43,0.12,1.5,1.75
31/10/2002 23:00,7.9,5.4,9.43,1.03,1.88,2.6
01/11/2002 00:00,6.66,5.94,9.36,1.78,1.72,1.36
01/11/2002 01:00,7.03,5.44,9.07,2.18,0.98,1.11
01/11/2002 02:00,8.66,3.57,7.25,2.79,2.38,0.8
01/11/2002 03:00,8.01,3.24,5.87,3.04,3.1,2.15
01/11/2002 04:00,6.4,3.07,6.94,3.46,3.83,3.63
01/11/2002 05:00,6.27,3.17,7.5,4.32,4.65,4.4
01/11/2002 06:00,6.23,4.61,7.39,4.64,4.82,6.04
01/11/2002 07:00,3.33,3.97,7.43,4.55,4.81,5.87
01/11/2002 08:00,4.35,2.87,6.62,4.04,4.97,6.13
01/11/2002 09:00,2.8,3.37,1.46,2.58,3.72,6.39
01/11/2002 10:00,3.09,3.55,1.78,1.64,2.74,5.75
01/11/2002 11:00,3.55,5.17,2.1,1.21,1.75,4.45
01/11/2002 12:00,4.07,5.99,2.86,0.84,1.9,3.77
01/11/2002 13:00,4.72,6.7,3.51,3.8,1.45,4.65
01/11/2002 14:00,5.31,6.34,4.37,5.07,1.99,4.93
01/11/2002 15:00,5.15,5.89,5.25,5.85,2.66,5.45
01/11/2002 16:00,5.33,5.76,5.11,5.37,3.07,8.04
01/11/2002 17:00,5.83,5.4,4.78,5.13,4.01,10.06
01/11/2002 18:00,3.87,6.13,4.08,3.33,2.9,8.67
01/11/2002 19:00,2.84,5.98,3.22,2.45,2.14,8.73
01/11/2002 20:00,2.5,5.41,3.58,0.97,1.31,9.87
01/11/2002 21:00,0.65,4.2,4.3,0.87,1.85,8.26
01/11/2002 22:00,1.97,4.35,5.22,1.46,2.64,6.09
01/11/2002 23:00,4.95,4.7,5.56,2.22,2.39,5.7
02/11/2002 00:00,3.41,4.22,5.6,3.57,2.57,3.99
02/11/2002 01:00,3.78,4.07,4.9,5.68,3.72,3.05
02/11/2002 02:00,4.62,3.89,2.82,6.11,5.45,1.95
02/11/2002 03:00,4.52,3.47,2.34,6.04,5.99,1.12
02/11/2002 04:00,3.64,4.13,3.67,5.71,4.66,1.18
02/11/2002 05:00,4.32,4.17,3.41,5.52,3.24,1.9
02/11/2002 06:00,4.71,4.28,4.09,5.35,4.09,2.01
02/11/2002 07:00,4.79,6.19,4.26,5.53,7.04,1.45
02/11/2002 08:00,4.1,3.76,2.59,5.03,5.98,0.64
02/11/2002 09:00,4.42,2.86,2.98,3.71,3.77,0.22
02/11/2002 10:00,3.23,3.1,3.11,2.95,3.2,1.15
02/11/2002 11:00,2.8,4.91,4.13,2.81,2.7,2.68
02/11/2002 12:00,3.36,6.26,5.98,2.39,4.48,2.94
02/11/2002 13:00,2.54,8.17,6,1.1,4.79,2.59
02/11/2002 14:00,2.58,7.45,5.1,2.62,5.17,2.76
02/11/2002 15:00,2.86,6.01,5.09,4.34,4.51,2.52
02/11/2002 16:00,3.26,5.37,6.23,4.9,5.25,1.88
02/11/2002 17:00,4.05,5.4,2.29,3.08,6.24,2.46
02/11/2002 18:00,4.26,6.01,1.63,1.52,5.66,3.07
02/11/2002 19:00,3.27,5.61,2.88,1.46,5.47,3.45
02/11/2002 20:00,5.6,8.83,5.47,2.01,6.4,3.37
02/11/2002 21:00,6.58,5.4,8.69,2.3,5.16,4.28
02/11/2002 22:00,6.08,6.15,6.38,1.72,5.33,3.24
02/11/2002 23:00,7.1,6.47,3.37,1.57,6.42,2.58
03/11/2002 00:00,7.57,8.62,2.71,1.85,6.03,2.05
03/11/2002 01:00,7.28,7.58,5.33,1.89,4.9,1.51
03/11/2002 02:00,6.5,6.74,5.12,2.03,4.48,0.2
03/11/2002 03:00,7.1,7.31,5.73,3.14,4.58,1.28
03/11/2002 04:00,6.88,6.65,5.08,4.39,4.97,2.68
03/11/2002 05:00,6.16,8.19,7.47,4.08,4.97,1.73
03/11/2002 06:00,5.49,6.51,5.04,3.49,4.41,1.2
03/11/2002 07:00,3.4,7.85,3.7,3.15,4.25,0.65
03/11/2002 08:00,2.16,6.06,1.99,2.83,4.98,0.49
03/11/2002 09:00,2.73,8.28,2.85,1.63,5.97,1.75
03/11/2002 10:00,2.62,8.51,4.1,0.9,5.9,1.64
03/11/2002 11:00,2.25,8.24,4.51,0.92,5.28,1.59
03/11/2002 12:00,2.62,8.75,4.14,3.56,5.37,1.04
03/11/2002 13:00,3.77,9.99,4.16,5.33,4.75,3.05
03/11/2002 14:00,4.89,8.96,4.72,5.97,6.05,4.16
03/11/2002 15:00,5.51,8.93,5.39,6.92,8.31,4.51
03/11/2002 16:00,6.18,7.22,6.38,7.04,8.23,5.15
03/11/2002 17:00,6.27,5.26,5.16,6.85,8.88,5.3
03/11/2002 18:00,6.33,4.67,3.95,6.42,8.97,4.98
03/11/2002 19:00,6.32,4.21,2.52,5.93,5.8,5.3
03/11/2002 20:00,6.71,4.39,2.49,5.49,5.37,6.44
03/11/2002 21:00,6.47,3.72,3.26,5.02,5.16,6.64
03/11/2002 22:00,6.14,5.55,2.29,4.72,4.5,6.88
03/11/2002 23:00,5.98,5.48,2.94,5.15,4.56,6.88
04/11/2002 00:00,5.05,5.76,3.3,4.42,4.53,4.6
04/11/2002 01:00,5.33,5.58,3.64,3.43,4.18,5.73
04/11/2002 02:00,6.27,6.43,6.52,2.79,4.66,8.72
04/11/2002 03:00,6.45,5.54,6.23,1.91,4.26,8.79
04/11/2002 04:00,6.21,5.23,3.19,0.81,4.24,8.34
04/11/2002 05:00,5.38,3.4,3.44,0.57,4.33,8.6
04/11/2002 06:00,5.31,2.32,1.61,0.52,3.99,3.9
04/11/2002 07:00,5.45,4.98,0.85,1.71,3.89,5.68
04/11/2002 08:00,5.42,3.67,2.97,2.11,3.26,3.67
04/11/2002 09:00,4.27,5.42,3.02,0.54,2.38,4.27
04/11/2002 10:00,4.39,6.04,4.25,0.88,1.43,5.31
04/11/2002 11:00,4.19,5.7,4.66,2.46,2.31,5.79
04/11/2002 12:00,3.52,6.62,4.98,3.79,3.89,7.57
04/11/2002 13:00,2.64,8.53,5.95,4.42,5.24,8.85
04/11/2002 14:00,2.85,9.24,7.43,5.7,5.84,7.23
04/11/2002 15:00,4.46,9.79,7.9,6.56,6.35,6.43
04/11/2002 16:00,4.46,10.91,6.35,6.93,4.97,7.35
04/11/2002 17:00,5.68,10.67,4.32,6.29,4.99,6.87
04/11/2002 18:00,5.73,9.81,3.6,5.58,3.28,5.6
04/11/2002 19:00,4.91,8.69,3.02,5.62,2.34,4.49
04/11/2002 20:00,2.74,7.56,6.14,5.3,0.56,4.46
04/11/2002 21:00,2.69,6.72,4.45,4.7,0.98,3.07
04/11/2002 22:00,5.9,6.13,2.16,4.67,1.43,4.06
04/11/2002 23:00,5.3,5.64,0.71,4.5,0.34,5.33
05/11/2002 00:00,5.42,5.8,0.96,4.34,1.21,3.33
05/11/2002 01:00,4.58,6.79,1.98,3.62,1.17,1.35
05/11/2002 02:00,3.72,7.32,2.24,1.53,1.36,3.56
05/11/2002 03:00,3.66,5.99,1.19,0.41,3.06,2.85
05/11/2002 04:00,3.15,7.05,0.42,1.05,1.87,2.58
05/11/2002 05:00,3.53,7.11,1.1,2.02,1.9,0.98
05/11/2002 06:00,3.63,5.85,2.32,2.51,1.59,2.01
05/11/2002 07:00,4.13,5.8,1.34,2.34,1.22,1.74
05/11/2002 08:00,2.8,5.62,2.96,1.03,1.84,1.36
05/11/2002 09:00,3.19,5.88,2.33,0.68,1.35,1.32
05/11/2002 10:00,3.9,6.16,2.3,0.36,2.45,1.95
05/11/2002 11:00,5.8,6.62,2.97,2.19,3.78,4.31
05/11/2002 12:00,5.92,6.88,4.09,4.77,5.02,6.55
05/11/2002 13:00,7.6,7.47,5.32,6.75,6.15,9.31
05/11/2002 14:00,8.51,7.63,6.13,6.7,7.14,9.13
05/11/2002 15:00,6.88,7.26,6.78,6.81,8.15,8.2
05/11/2002 16:00,4.1,7.31,7.17,6.68,7.79,7.5
05/11/2002 17:00,2.08,7.07,6.05,5.66,7.06,4.45
05/11/2002 18:00,1.79,7.13,1.85,4.89,7.37,5.01
05/11/2002 19:00,2.11,6.9,1.33,6.01,6.32,4.52
05/11/2002 20:00,2.8,6.51,2.18,6.19,4.94,4.65
05/11/2002 21:00,3.94,5.46,1.65,5.63,4.18,3.41
05/11/2002 22:00,3.52,3.73,1.38,5.61,7.66,2.14
05/11/2002 23:00,4.05,3.58,0.87,5.37,8.64,2.61
06/11/2002 00:00,5.49,2.56,0.69,5.65,8.59,2.64
06/11/2002 01:00,4.53,2.29,0.41,5.17,10.47,2.28
06/11/2002 02:00,3.5,2.13,1.03,5.15,10.14,1.42
06/11/2002 03:00,4.35,0.7,0.96,4.54,10.37,1.61
06/11/2002 04:00,3.73,1.76,1.56,3.77,5.62,1.95
06/11/2002 05:00,4.14,3.14,1.34,4.04,7.13,1.88
06/11/2002 06:00,3.13,2.29,1.86,3.98,10.09,1.99
06/11/2002 07:00,3.07,1.34,2.56,3.04,8.71,2.93
06/11/2002 08:00,2.69,2.26,1.84,2.9,9.43,3.92
06/11/2002 09:00,1.26,1.43,1.7,3.49,9.37,4
06/11/2002 10:00,2.62,0.77,2.84,3.07,9.3,3.82
06/11/2002 11:00,3.63,1.88,3.87,3.59,11.51,1.5
06/11/2002 12:00,3.94,3.66,4.49,4.4,11.56,4.79
06/11/2002 13:00,3.83,3.89,5.31,5.36,12.23,6.37
06/11/2002 14:00,4.75,4.38,5.61,5.84,10.78,4.23
06/11/2002 15:00,4.35,5.31,5.74,6.52,8.41,5.61
06/11/2002 16:00,4.55,5.6,6.49,7.15,6.7,6.44
06/11/2002 17:00,4.49,5.52,6.45,7.13,6.78,6.05
06/11/2002 18:00,3.93,4.42,5.69,6.12,6.6,7.46
06/11/2002 19:00,3.92,0.47,4.24,5.41,6.45,5.69
06/11/2002 20:00,3.7,1.27,1,4.51,6.54,3.1
06/11/2002 21:00,3.26,2.23,1.67,4.19,6.92,1.89
06/11/2002 22:00,2.25,1.85,2.33,4.76,4.64,2.12
06/11/2002 23:00,1.81,1.25,3.3,4.17,3.19,3.88
07/11/2002 00:00,1.79,3.78,2.85,3.17,4.42,4.64
07/11/2002 01:00,3.43,3.98,1.37,3.55,2.29,2.51
07/11/2002 02:00,3.39,4.88,0.66,2.84,3.93,2.82
07/11/2002 03:00,2.81,5.21,0.69,1.92,1.93,6.08
07/11/2002 04:00,3.81,4.56,1.82,0.22,4.5,6.49
07/11/2002 05:00,3.81,5.17,1.93,0.47,7.17,3.96
07/11/2002 06:00,3.89,6,2.69,0.39,11.82,2.69
07/11/2002 07:00,3.74,5.58,2.84,1.01,6.74,3.71
07/11/2002 08:00,4.69,3.98,1.91,1.71,6.65,4.56
07/11/2002 09:00,4.81,3.73,0.51,1.73,4.72,4.56
07/11/2002 10:00,4.05,4.35,0.76,1.2,5.1,3.26
07/11/2002 11:00,3.49,4.89,2.9,1.74,6,2.71
07/11/2002 12:00,3.96,4.1,3.56,4.08,10,3.18
07/11/2002 13:00,4.25,3.34,4.35,5.55,9.85,3.59
07/11/2002 14:00,4.61,3.17,4.07,6.37,9.98,2.04
07/11/2002 15:00,4.36,1.15,4.04,6.53,12.98,4.44
07/11/2002 16:00,5.14,2.56,4.5,7.3,11.46,7.36
07/11/2002 17:00,5.09,2.32,4.35,7.85,15.29,7.07
07/11/2002 18:00,3.99,3.46,3.21,7.1,12.88,5.93
07/11/2002 19:00,2.83,1.1,2.27,6.69,13.92,7.65
07/11/2002 20:00,3.39,2.5,4.22,5.64,14.88,7.64
07/11/2002 21:00,3.93,2.77,6.28,5.31,12.78,5.06
07/11/2002 22:00,4.25,3.86,7.68,4.43,9.23,3.84
07/11/2002 23:00,4.11,2.99,8.4,3.26,17.7,3.76
08/11/2002 00:00,4.09,3.18,8.5,2.11,16.75,3.08
08/11/2002 01:00,4.15,5.1,9.06,1.75,16.06,5.37
08/11/2002 02:00,5.01,2.8,10.1,2.58,11.55,5.21
08/11/2002 03:00,4.49,1.96,8.76,1.18,12.87,4.34
08/11/2002 04:00,4.35,1.5,9.08,0.71,15.1,4.6
08/11/2002 05:00,3.27,0.16,8.66,1.27,12.63,5.1
08/11/2002 06:00,2.68,0.7,8.83,1.81,13.09,5.41
08/11/2002 07:00,2.06,2.1,10.85,1.09,12.47,5.31
08/11/2002 08:00,2.74,5.42,10.86,1.21,11.54,3.24
08/11/2002 09:00,2.83,6.93,10.85,0.4,11.43,5.19
08/11/2002 10:00,2.03,5.55,11.78,1.51,12.31,3.46
08/11/2002 11:00,2.76,6.16,12.8,2.19,12.54,2.21
08/11/2002 12:00,3.77,9.34,12.56,3.74,13.67,2.92
08/11/2002 13:00,4.44,9.09,13.7,5.29,13.76,2.5
08/11/2002 14:00,5.4,8.93,10.97,6.48,13.33,2.31
08/11/2002 15:00,6.09,8.33,10.25,6.57,14.29,2.8
08/11/2002 16:00,5.8,8.36,11.22,6.69,12.55,3.01
08/11/2002 17:00,4,10.27,12.02,6.56,12.68,5.87
08/11/2002 18:00,4.03,9.61,12.34,6.24,16.45,9.15
08/11/2002 19:00,7.35,8.63,10.61,5.93,13.68,9.22
08/11/2002 20:00,7.16,9.48,9.51,4.97,12.13,9.78
08/11/2002 21:00,4.38,10.84,8.71,4.82,11.02,7.92
08/11/2002 22:00,1.58,12.53,7.71,5.23,11.29,9.66
08/11/2002 23:00,0.52,13.73,7.14,5.23,10.46,11.65
09/11/2002 00:00,0.6,14.43,6.82,5.14,8.57,11.19
09/11/2002 01:00,1.24,13.96,6.24,4.34,8.84,11.43
09/11/2002 02:00,1.44,14.36,5.83,2.64,8.72,12.63
09/11/2002 03:00,1.65,13.66,5.78,2.15,8.37,13.75
09/11/2002 04:00,3.07,8.73,5.69,2.08,8.53,14.74
09/11/2002 05:00,3.01,6.62,5.49,2.87,7.69,13.85
09/11/2002 06:00,2.83,6.59,5.31,2.51,5.87,11.75
09/11/2002 07:00,2.3,5.76,5.99,0.63,5.14,7.28
09/11/2002 08:00,3.31,5.5,5.34,2.07,3.67,7.39
09/11/2002 09:00,2.99,5.61,3.16,4.4,4.63,8.23
09/11/2002 10:00,2.17,5.54,2.84,3.92,3.28,8.02
09/11/2002 11:00,2.54,6.98,1.72,4.85,4.52,7.03
09/11/2002 12:00,2.76,7.45,1.74,4.25,5.79,5.95
09/11/2002 13:00,2.79,7.1,3.6,5.09,6.59,6.31
09/11/2002 14:00,2.51,6.61,4.48,6.09,5.96,6.22
09/11/2002 15:00,2.6,6.03,4.5,6.84,6.25,5.66
09/11/2002 16:00,3.14,6.12,5.22,6.73,6.97,6.56
09/11/2002 17:00,1.63,7.64,3.33,7.03,7.33,5.45
09/11/2002 18:00,3.64,7.77,4.28,6.38,4.75,2.63
09/11/2002 19:00,4.38,7.66,4.74,5.94,0.57,3.22
09/11/2002 20:00,3.81,7.21,4.73,6.31,1.25,3.09
09/11/2002 21:00,4.53,7.43,3.94,6.14,0.51,2.98
09/11/2002 22:00,4.97,7.76,2.55,6.33,0.98,1.25
09/11/2002 23:00,4.51,8.04,1.76,6.01,2.5,0.93
10/11/2002 00:00,2.61,6.97,1.83,6.05,3.45,0.49
10/11/2002 01:00,4.96,7.13,0.93,5.34,3.42,1.26
10/11/2002 02:00,6.26,6.77,1.01,5.35,2.96,1.83
10/11/2002 03:00,5.04,6.74,0.82,4.66,2.84,1.9
10/11/2002 04:00,4.99,6.36,0.52,4.12,2.73,1.32
10/11/2002 05:00,4.08,4.08,2.16,4.58,2.07,2.26
10/11/2002 06:00,7.04,4.52,2.11,3.22,0.62,2.23
10/11/2002 07:00,8.08,4.25,2.24,2.7,2.56,2.05
10/11/2002 08:00,5.57,4.43,3.32,2.68,1,2.64
10/11/2002 09:00,2.18,5.15,2.42,1.81,1.01,2.63
10/11/2002 10:00,2.12,6.25,2.64,2.38,1.02,2.31
10/11/2002 11:00,3.56,7.58,2.24,3.18,0.71,2.26
10/11/2002 12:00,3.48,7.63,1.25,6.23,2.8,2.29
10/11/2002 13:00,2.61,7.85,2.71,6.79,3.96,2.77
10/11/2002 14:00,2.08,8.94,3.8,6.16,4.92,3.63
10/11/2002 15:00,3.69,7.98,4.63,6.38,5.44,3.65
10/11/2002 16:00,4.75,6.24,5.47,6.21,7.63,3.47
10/11/2002 17:00,3.74,5.19,5.18,6.73,8.16,2.54
10/11/2002 18:00,2.25,4.54,3.74,6.14,7.45,1.25
10/11/2002 19:00,3.7,3.04,2.27,5.48,6.01,1.35
10/11/2002 20:00,3.9,2.52,1.75,5.34,6.03,0.96
10/11/2002 21:00,2,3.1,3.75,5.41,4.49,2.12
10/11/2002 22:00,1.92,4.89,2.78,5.71,4.5,4.95
10/11/2002 23:00,4,5.04,4.02,6.03,5.93,3.46
11/11/2002 00:00,3.39,3.51,8.57,5.28,6.31,3.45
11/11/2002 01:00,3.67,0.61,7.85,2.49,5.19,4.18
11/11/2002 02:00,3.14,0.18,8.51,0.92,4.77,4.69
11/11/2002 03:00,3.28,1.09,9.41,1.38,5.74,5.75
11/11/2002 04:00,3.29,1.49,11.46,2.82,5.61,4.97
11/11/2002 05:00,2.1,1.89,10.52,4.19,4.62,3.42
11/11/2002 06:00,1.43,1.9,12.6,3.82,2.88,2
11/11/2002 07:00,0.71,1.93,12.94,3.79,2.58,0.82
11/11/2002 08:00,3.99,1.77,8.88,3.16,2.97,1.02
11/11/2002 09:00,3.52,2.12,9.47,2.63,1.73,1.75
11/11/2002 10:00,3.49,1.75,7.84,3.6,1.26,1.83
11/11/2002 11:00,5.52,1.01,7.38,3.84,3.23,2.22
11/11/2002 12:00,7.05,2.35,10.34,4.8,2.62,3.06
11/11/2002 13:00,6.38,4.05,8.8,5.96,2.79,4.43
11/11/2002 14:00,5.82,4.07,8.39,6.13,3.04,4.35
11/11/2002 15:00,6.72,4.24,8.09,6.26,3.6,4.57
11/11/2002 16:00,6.31,4.1,8.86,6.13,4.13,4.81
11/11/2002 17:00,4.61,3.59,9.24,6.01,4.79,4.86
11/11/2002 18:00,5.01,3.53,7.84,5.4,4.05,4.24
11/11/2002 19:00,9.93,3.74,4.86,6.1,2.82,3.89
11/11/2002 20:00,6.18,3.78,7.54,5.05,2.92,3.86
11/11/2002 21:00,4.84,4.32,8.93,3.89,1.91,3.99
11/11/2002 22:00,6.17,3.26,7.86,3.48,1.74,3.2
11/11/2002 23:00,4.93,2.97,8.27,3.27,3.26,1.94
12/11/2002 00:00,5.23,2.45,7.43,4.02,4.54,1.25
12/11/2002 01:00,4.98,1.74,5.12,2.11,4.92,1.23
12/11/2002 02:00,4.54,1,6.14,0.36,5.54,1.59
12/11/2002 03:00,3.69,0.86,6.3,0.65,5.97,1.91
12/11/2002 04:00,1.51,0.62,7.29,0.52,6.54,2.08
12/11/2002 05:00,1,2.47,6.99,1.97,6.48,2.36
12/11/2002 06:00,0.99,1.26,6.71,1.53,5.65,1.9
12/11/2002 07:00,1.24,2.32,6.38,2.47,4.73,1.71
12/11/2002 08:00,0.61,1.14,4.97,2.46,3.84,1.12
12/11/2002 09:00,0.83,2.37,4.95,3.19,3.9,1.7
12/11/2002 10:00,1.65,1.4,4.76,2.47,2.96,1.03
12/11/2002 11:00,2.84,2.18,4.76,1.7,1.55,0.69
12/11/2002 12:00,3.06,1.89,3.76,1.05,4.15,2.86
12/11/2002 13:00,4.47,4.14,2.78,4.61,5.17,4.52
12/11/2002 14:00,4.46,4.17,2.03,5.04,3.98,4.86
12/11/2002 15:00,5.06,4.75,1.15,5,5.53,4.63
12/11/2002 16:00,6.38,5.48,1.49,3.81,4.46,4.87
12/11/2002 17:00,5.35,5.48,6.6,3.54,6,5.43
12/11/2002 18:00,2.98,4.43,5.28,4.35,6.22,4.31
12/11/2002 19:00,0.7,4.4,3.51,4.14,5.26,2.06
12/11/2002 20:00,1.66,4.42,2.11,3.99,4.66,1.37
12/11/2002 21:00,3.8,4.26,3.63,2.66,4.13,1.6
12/11/2002 22:00,3.33,3.52,2.26,4.3,5,1.68
12/11/2002 23:00,3.03,3.27,2.92,4.15,4.26,1.9
13/11/2002 00:00,2.87,4.71,3.66,4.94,5.44,2.2
13/11/2002 01:00,2.85,5.87,3.99,3.3,5.61,3.26
13/11/2002 02:00,1.45,6.2,4.93,4.36,5.01,3.31
13/11/2002 03:00,1.46,5.68,5.58,3.19,5,3.39
13/11/2002 04:00,3.53,5.77,6.41,1.81,5.45,3.92
13/11/2002 05:00,4.02,6.83,4.86,1.17,4.83,3.55
13/11/2002 06:00,3.71,6.81,4.53,1.24,3.94,3.66
13/11/2002 07:00,3.45,4.68,3.99,1.41,3.36,3.15
13/11/2002 08:00,2.79,4.2,4.75,5.72,3.6,2.2
13/11/2002 09:00,2.27,5.04,4.82,5.8,4.15,1.13
13/11/2002 10:00,2.35,5.6,5.19,4.92,6.46,0.75
13/11/2002 11:00,2.18,6.31,3.69,5.09,8.23,0.43
13/11/2002 12:00,3.24,7.85,3.52,4.83,9.17,3.97
13/11/2002 13:00,3.67,6.34,2.78,4.35,10.88,4.98
13/11/2002 14:00,3.94,5.73,2.54,5.1,11.76,5.23
13/11/2002 15:00,4.88,6.15,2.98,8.7,12.57,5.32
13/11/2002 16:00,5.11,4.65,3.46,9.06,13.67,4.53
13/11/2002 17:00,4.43,5.1,3.6,6.47,13.38,3.2
13/11/2002 18:00,1.67,5.03,3.23,3.15,12.5,3.7
13/11/2002 19:00,2.54,4.67,5.15,2.56,9.35,4.42
13/11/2002 20:00,3.56,3.36,5.51,3.38,4.27,4.45
13/11/2002 21:00,3.64,3.37,5.02,5.17,2.55,5.37
13/11/2002 22:00,4.36,3.16,4.1,9.2,3.93,5.45
13/11/2002 23:00,2.19,2.84,3.72,6.95,4.02,3.49
14/11/2002 00:00,2.27,1.99,6.61,4.18,4.21,2.51
14/11/2002 01:00,2.78,1.82,6.49,4.89,3.73,1.95
14/11/2002 02:00,1.31,2.11,3.19,3.99,3.21,1.09
14/11/2002 03:00,0.63,5.56,3.63,2.32,2.66,2.38
14/11/2002 04:00,1.64,5.2,6.12,2.29,2.44,3.19
14/11/2002 05:00,2.06,5.36,5.44,2.03,2.29,3.7
14/11/2002 06:00,2.62,6.19,5.28,1.2,4.29,4.3
14/11/2002 07:00,3.47,5.43,5.14,1.73,3.78,3.84
14/11/2002 08:00,2.53,4.07,4.79,2.07,4.25,3.41
14/11/2002 09:00,1.63,3.39,3.33,3.95,4.78,3.37
14/11/2002 10:00,1.49,3.24,1.38,5.4,3.8,4.6
14/11/2002 11:00,2.52,2.58,2.49,7.1,2.48,4.36
14/11/2002 12:00,3.87,3.16,2.56,8.42,2.28,3.51
14/11/2002 13:00,4.4,3.88,3,7.58,5.68,3.92
14/11/2002 14:00,5.55,4.99,3.71,7.74,6.13,4.43
14/11/2002 15:00,6.34,5.27,4.25,4.99,5.14,3.3
14/11/2002 16:00,6.96,4.76,5.88,4.85,4.91,3.9
14/11/2002 17:00,8.5,2.9,6.06,3.88,7.32,3.96
14/11/2002 18:00,8.86,1.66,5.32,4.34,4.96,4.06
14/11/2002 19:00,8.29,0.48,4.13,4.58,3.65,3.5
14/11/2002 20:00,7.85,0.99,3.19,3.9,4.06,3.89
14/11/2002 21:00,6.64,0.81,2.11,2.33,3.93,3.26
14/11/2002 22:00,6.23,2.45,1.51,2.43,4.19,3.15
14/11/2002 23:00,5.66,3.67,2.52,2.22,2.31,2.91
15/11/2002 00:00,5.33,2.7,3.95,1.12,2.27,2.72
15/11/2002 01:00,3.66,2.79,3.05,3.49,1.82,3.4
15/11/2002 02:00,4.1,3.8,1.71,4.75,0.6,3.52
15/11/2002 03:00,4.28,3.32,1.85,2.84,0.81,3.38
15/11/2002 04:00,4.17,2.67,2.86,2.85,0.91,3.63
15/11/2002 05:00,3.92,3.56,3.34,3.1,1.48,3.49
15/11/2002 06:00,4.21,4.51,3.96,3.28,1.2,2.9
15/11/2002 07:00,5.1,6.01,5.09,1.6,1.46,2.76
15/11/2002 08:00,2.35,5.62,3.78,0.58,1.58,4.29
15/11/2002 09:00,2.73,5.57,2.98,2.95,1.37,4.74
15/11/2002 10:00,2.8,4.34,3.64,4.32,1.4,4.59
15/11/2002 11:00,3.63,2.37,3.66,5.76,1.84,5.38
15/11/2002 12:00,4.43,1.72,3.33,5.04,1.94,6.73
15/11/2002 13:00,6.75,5.88,2.22,4.03,1.76,7.12
15/11/2002 14:00,7.99,7.02,4.27,5.59,3.38,6.95
15/11/2002 15:00,9.75,7.78,5.4,7.32,4.46,6.74
15/11/2002 16:00,9.16,7.4,5.3,8,3.41,6.43
15/11/2002 17:00,9.64,9.7,4.56,6.55,2.36,6.2
15/11/2002 18:00,9.13,12.19,3.74,5.05,2.12,7.42
